Date,Title,Lehrstuhl,Description,Link
2022-06-10,Article on Bidding in Peer-to-Peer Energy Markets published in Information Systems Research,Digital Transformation: Bits to Energy Lab Nuremberg,"We are very happy and honoured to announce that the article ""Bidding on a peer-to-peer energy market – A field study"", co-authored by current and former members of the Bits to Energy Labs in Zurich and Nuremberg, has been published in Information Systems Research, one of the flagship journals of the...",https://www.digitaltransformation.rw.fau.eu/2022/06/10/article-on-bidding-in-peer-to-peer-energy-markets-published-in-information-systems-research/
2022-06-01,"Welcome to the team, Sophie!",Digital Transformation: Bits to Energy Lab Nuremberg,"We are very happy that on June 1st, Sophie Kuhlemann joined our team as a researcher! ",https://www.digitaltransformation.rw.fau.eu/2022/06/01/welcome-to-the-team-sophie/
NA,BDO-Preis für die 3 besten Klausuren in Konzernrechnungslegung 2022/23,Lehrstuhl für Rechnungswesen und Prüfungswesen,"Wie bereits angekündigt prämiert BDO die 3 besten Klausuren im Fach Konzernrechnungslegung. Das Preisgeld beträgt 500€, 300€ und 200€ (bei gleichen Ergebnissen kann das Preisgeld geteilt oder kann gelost werden). BDO ist in Deutschland und weltweit die fünftgrößte Wirtschaftsprüfungsgesellschaft und entstand durch einen Zusammenschluss der drei europäischen Gesellschaften Binder (Großbritannien), Dijker (Niederlande) und Otte (Deutschland). Näheres hier.",NA
NA,"Gastvortrag „Carve Outs“ am Mittwoch, 18.1.2023, 13:15 – 14:45 Uhr
",Lehrstuhl für Rechnungswesen und Prüfungswesen,"Mit Carve-out bezeichnet man das Herauslösen von bisher rechtlich unselbständigen Teilen eines Unternehmens, um diese abzuspalten, zu verkaufen oder an die Börse zu bringen. Über die damit zusammenhängenden Aufgaben und Probleme berichtet Dr. Benedikt Fürst (BDO) im H2. Alle Interessenten sind herzlich eingeladen. Die Folien folgen noch.",NA
NA,"Ringvorlesung der NSG am Donnerstag, 12. 1.2023, 16:45 – 18:15 Uhr",Lehrstuhl für Rechnungswesen und Prüfungswesen,"Die Tage, Uhrzeiten und Räume der Prüfung werden durch das Prüfungsamt festgelegt. Das ist bei der Vielzahl von Kursen ein sehr komplexes Problem. Der Lehrstuhl ist hieran nicht beteiligt. Durch eine neue Software kam es in diesem Jahr zu Schwierigkeiten. Zwar konnte das Prüfungsamt durch manuelle Nacharbeiten einige Probleme beseitigen, aber leider nicht alle. Man ist sich schon des Problems bewusst, aber eine Verschiebung des Tags von „Konzernrechnungslegung“ oder „Sonderbilanzen und Sonderprüfungen“ ist laut Prüfungsamt nicht möglich, ohne wieder andere Überschneidungen zu erzeugen.",NA
NA,"Klausuren zu „Konzernrechnungslegung“ und „Sonderbilanzen und Sonderprüfungen“
– leider am gleichen Tag",Lehrstuhl für Rechnungswesen und Prüfungswesen,"Process Mining ist eine Methode der Datenanalyse, die stark im Wachsen begriffen ist. Mit ihrer Hilfe können nicht nur Arbeitsabläufe identifiziert werden, die unwirtschaftlich sind oder zu lange dauern, sondern auch solche, die z.B. gegen Vorgaben des rechnungwesen-bezogenen Internen Kontrollsystems (IKS) verstoßen. Damit stellen sie potenziell eine große Hilfe für die Abschlussprüfung dar (Video: Analyse des „Purchase-to-Pay-Prozesses“ mit Celonis).",NA
NA,"Workshops zu Schlüsselqualifikationen:
„Process Mining for Auditing“ (2,5 ECTS)
",Lehrstuhl für Rechnungswesen und Prüfungswesen,"Diese Hilfe kann aber nur genutzt werden, wenn in der Process Mining Software entsprechend gezielte Analyseroutinen angelegt werden. Einer der Marktführer ist die Firma Celonis. Für eine sinnvolle Teilnahme am Workshop ist die Vorbereitung in zwei Bereichen zwingend erforderlich:",NA
NA,Digital Formats for Financial Reporting and Analysis,Lehrstuhl für Rechnungswesen und Prüfungswesen,"In einem Präsenztermin am 22.11.2022, 9:00 bis 16:00 Uhr, stellt Kenny Petzold (PwC) dann Möglichkeiten der Nutzung von Celonis bei der Abschlussprüfung vor (eigenen Laptop mit Maus und ggf. Verlängerungskabel mitbringen!).",NA
NA,"Informationen zum Hauptseminar Auditing (5 ECTS)
",Lehrstuhl für Rechnungswesen und Prüfungswesen,"Financial Reports need be be presented also in digital form. However, the very widespread pdf files have major disadvantages because they are not machine readable by computers. Today formats like XBRL or iXBRL (xHTML with embedded XBRL) are increasingly required. This will apply to ESG reporting in the future as well.",NA
NA,Informationen für die Bachelorarbeit (12 ECTS) mit dem zugehörigen Bachelorseminar (3 ECTS),Lehrstuhl für Rechnungswesen und Prüfungswesen,"Im Wintersemester 2022/23 findet das Hauptseminar Auditing statt. Themen für die dazugehörige Seminararbeit finden Sie hier Themen Seminararbeiten WS 22_23.
Gemeinsam mit einer abschließenden Präsentation sowie Diskussionbeiträgen zu den anderen Vorträgen bildet die Seminararbeit die Prüfungsleistung.",NA
NA,"Intensivprogramm „STAMP-Online“ 2022 in Vilnius, Litauen – Vorankündigung für 2023
",Lehrstuhl für Rechnungswesen und Prüfungswesen,Anmeldungszeitraum hierfür ist vom 10.10.2022 bis 14.10.2022 (Bewerbungsschluss: 23:59 Uhr).,NA
NA,Nutzung neuer Technologien in der Wirtschaftsprüfung,Lehrstuhl für Rechnungswesen und Prüfungswesen,"Die Bewerbung erfolgt in zwei Schritten. In Schritt 1 bearbeiten Sie bitte die Datenabfrage unter „Bewerbung: Schritt 1“. Hier erfolgt insbesondere eine Abfrage zum Vorliegen der Voraussetzungen und Ihrer Prioritäten hinsichtlich der Themenbearbeitung, nach der wir die Themenvergabe vornehmen. Anschließend stellen Sie uns bitte noch einen aktuellen Notenspiegel unter „Bewerbung: Schritt 2“ zur Verfügung.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,Bei Fragen melden Sie sich an: janina.rudolph@fau.de,NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,Weiterführende Informationen finden Sie auf dem zugehörigen StudOn-Kurs:,NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,https://www.studon.fau.de/studon/goto.php?target=cat_114365,NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,Im Wintersemester 2022/23 werden wieder Bachelorarbeiten vergeben. Anmeldungszeitraum hierfür ist vom 05.10.2022 bis 14.10.2022 (Bewerbungsschluss: 23:59 Uhr).,NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Die Bewerbung erfolgt in zwei Schritten. In Schritt 1 bearbeiten Sie bitte die Datenabfrage unter „Bewerbung: Schritt 1“. Hier erfolgt insbesondere eine Abfrage zum Vorliegen der Voraussetzungen und Ihrer Prioritäten hinsichtlich der Themenbearbeitung, nach der wir die Themenvergabe vornehmen. Anschließend stellen Sie uns bitte noch einen aktuellen Notenspiegel unter „Bewerbung: Schritt 2“ zur Verfügung. Weiterführende Informationen finden Sie auf dem zugehörigen StudOn-Kurs:",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,https://www.studon.fau.de/studon/goto.php?target=crs_685040&client_id=StudOn,NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Die AFECA – Association des Formations Européennes à la Comptabilité et à l’Audit – ist ein Netzwerk europäischer Universitäten zur gemeinsamen internationalen Ausbildung von Studenten und auch darüber hinaus zur Zusammenarbeit im Bereich der Rechnungslegung. Der jährliche Höhepunkt der gemeinsamen Aktivitäten ist derzeit das Intensiv-Seminar „STAMP-Online“, welches als Blockveranstaltung im Wechsel bei jeweils einer der teilnehmenden Universitäten ausgerichtet wird.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Das letzte Seminar fand vom 09.07.2022 bis 16.07.2022 in Vilnius, Litauen statt. Es richtet sich an Bachelorstudenten (ab 3. Semester) und Masterstudenten, die sich für die Bearbeitung innovativer Fallstudien in einem internationalen Setting interessieren. Die Themen reichen dabei von Big Data in der Wirtschaftsprüfung, über die Digitalisierung im Bereich Steuern bis hin zur nichtfinanziellen Berichterstattung im digitalen Zeitalter. Dank der Förderung durch die EU sowie den Nürnberger Steuergesprächen fällt für teilnehmende Studenten und Studentinnen lediglich ein Eigenanteil von 100 € (inklusive Reise, Übernachtung, Verpflegung, Programm) an. Zudem ist eine Anrechnung im Umfang von 5 ECTS für die Teilnahme möglich.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,Im SS 2023 wird das Intensivprogramm in Innsbruck stattfinden. Die Teilnehmerzahl ist begrenzt. Nähere Informationen und Hinweise zur Bewerbung folgen rechtzeitig. Bei Fragen wenden Sie sich bitte an Maico Schöne.,NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Cristiano Feliciano und Reiner Quick stellen in Die Wirtschaftsprüfung, Heft 24/2021, S. 1516 ff., 18 innovative Informationstechnologien im wirtschaftlichen Prüfungswesen vor. Sie vergleichen dabei deren prognostizierte mittelfristige Bedeutung (in 3 bis 5 Jahren) mit dem heutigen Wissensstand. Dabei zeigen sich teilweise erhebliche Defizite im Sinne einer Ausbildungslücke. Die Ergebnistabelle auf S. 1519 wurde von uns um eine Spalte ergänzt, inwieweit durch eigene Veranstaltungen bzw. Anrechnungsmöglichkeiten bei uns ein Studienangebot existiert.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"„Rollenbasierte Finanzorganisation“ – Gastvortrag im Rahmen unserer Vorlesung Versicherungs- und Risikomanagement
Im Zuge der Digitalisierung und Automatisierung hat eine effiziente Betriebsorganisation im CFO Bereich besonders für Versicherungen einen hohen Stellenwert. Wie bestehende Organisationsstrukturen analysisert und mithilfe einer rollenbasierten Finanzorganisation optimiert werden können, erfuhren die Studierenden der Friedrich-Alexander-Universität Erlangen-Nürnberg am vergangenen Mittwoch im Rahmen der Bachelorveranstaltung „Versicherungs- und Risikomanagement“ am Lehrstuhl für Versicherungswirtschaft und Risikomanagement (Prof. Dr. Nadine Gatzert).  Unter dem Titel „Rollenbasierte Finanzorganisation“ zeigten Herr Axel Kreischer und Herr Dr. Alexander Mägebier von Horváth an konkreten Praxisbeispielen aus der Versicherungsbranche, wie effizientere Prozesse und Strukturen innerhalb eines ganzheitlichen Rollenmodells implementiert werden. In diesem Zusammenhang gingen sie insbesondere auch auf das Thema proaktives operatives Controlling ein und gaben einen Ausblick auf künftige Rollenverteilungen in modernen Finanzorganisationen.
Forum V bedankt sich ganz herzlich bei den beiden Gastrednern für diesen äußerst interessanten Vortrag zu einem aktuellen sowie facettenreichen Thema!
",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"„Aktuelle Emerging Risks und deren Effekt auf die Versicherungsbranche“ – Gastvortrag im Rahmen unserer Vorlesung Versicherungs- und Risikotheorie
Emerging Risks, wie der Klimawandel, Cyber oder Sabotage an kritischer Infrastruktur, sind durch ein besonders hohes Maß an Unsicherheit charakterisiert und stellen daher gerade für die Versicherungsbranche ein hohes Risikopotential dar. Wie sich diese frühzeitig erkennen und managen lassen, erfuhren die Studierenden der Friedrich-Alexander-Universität Erlangen-Nürnberg am vergangenen Donnerstag im Rahmen der Masterveranstaltung „Versicherungs- und Risikotheorie“ am Lehrstuhl für Versicherungswirtschaft und Risikomanagement (Prof. Dr. Nadine Gatzert).  Unter dem Titel „Aktuelle Emerging Risks und deren Effekt auf die Versicherungsbranche“ zeigten Herr Marc Böhlhoff und Herr Meinolf List von Mazars an konkreten Beispielen der Versicherungsbranche, welche unterschiedlichen Ansätze es im Bereich des Emerging Risk Managements gibt. In diesem Zusammenhang gingen sie insbesondere auf die Hintergründe und Konsequenzen des Digital Operational Resilience Act (DORA) durch die EU ein. Forum V bedankt sich ganz herzlich bei den beiden Gastrednern für diesen äußerst interessanten Vortrag zu einem sehr aktuellen sowie hochrelevanten Thema!",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Welche Betriebswirtschaftler im deutschsprachigen Raum forschen besonders gut? Frau Prof. Dr. Nadine Gatzert unter den TOP 100 im Autoren- und Lifetime-Ranking
Im Autoren-Ranking, das Publikationen aus den Jahren 2018-2022 von mehr als 3.250 Wissenschaftlern der DACH-Region erfasst, ist der Fachbereich Wirtschafts- und Sozialwissenschaften der FAU mit Frau Prof. Gatzert (Lehrstuhl für Versicherungswirtschaft und Risikomanagement) und Herrn Prof. Laumer (Schöller Stiftungsprofessur für Wirtschaftsinformatik, insbesondere Digitalisierung in Wirtschaft und Gesellschaft) unter den TOP 100 gelistet.
Beim Lifetime-Ranking platzierte sich Frau Prof. Gatzert ebenso unter den TOP 100, Herr Prof. Laumer und Herr Prof. Holtbrügge (Lehrstuhl für Internationales Management) werden unter den TOP 200 von mehr als 4000 betrachteten Wissenschaftlern der DACH-Region aufgeführt. Die Friedrich-Alexander-Universität Erlangen-Nürnberg nimmt im Ranking der forschungsstärksten Universitäten den 18. Platz ein. Forum V gratuliert den Professoren zu ihren wissenschaftlichen Leistungen. Weiterführende Informationen zum Autoren-Ranking können unter folgendem Link (Bezahlschranke) abgerufen werden.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Rückblick Forum V-Versicherungsmathematisches Kolloquium: Herr Dr. Jürgen Callies zum Thema „Navigieren der Kapitalmärkte in einem Umfeld beispielloser Herausforderungen
Am vergangenen Dienstag, 10. Januar 2023 fand das zweite Forum V-Versicherungsmathematische Kolloquium des Wintersemesters 2022/2023 statt. Forum V bedankt sich sehr herzlich bei Herrn Dr. Jürgen Callies (Leiter Research | MEAG) für den spannenden Vortrag zum Thema „Navigieren der Kapitalmärkte in einem Umfeld beispielloser Herausforderungen“.
Herr Dr. Callies startete dabei zunächst mit einem Rückblick auf das Jahr 2022, das von vielen Krisen und den entsprechenden negativen Reaktionen auf den Kapitalmärkten geprägt war. Im Anschluss daran wurden verschiedene Szenarien allgemein für die Zukunft als auch für das Jahr 2023 vorgestellt (mit Fokus auf das Basisszenario), bevor genauer auf die Herausforderungen auf den Kapitalmärkten eingegangen wurde. Herzlichen Dank auch an die circa 75 virtuell Teilnehmenden für die interaktive Diskussion im Anschluss an den Vortrag! Die Folien zum Vortrag stehen Ihnen für die nächsten zwei Wochen auf der Forum V-Homepage zum Download zur Verfügung. Darüber hinaus möchten wir Sie sehr gerne zum dritten Forum V-Versicherungsmathematischen Kolloquium des Wintersemesters 2022/2023 am 07. Februar 2023 einladen. Hierbei wird Herr Alexander Krauskopf zum spannenden Thema „Aktuarielle Auswirkungen der Klimakrise auf die Gesundheit“ referieren. Anmeldungen zur digitalen Veranstaltung sind weiterhin hier möglich.",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"„In Data We Trust – Anwendungsfälle von Data Science zur Optimierung des Versicherungsgeschäfts“ – Gastvortrag im Rahmen unserer Vorlesung Versicherungs- und Risikotheorie
Durch die effektive Anwendung von Data Science im Versicherungswesen können nicht nur Kosten gesenkt werden, sondern auch die Einnahmen eines Versicherungsunternehmens direkt gesteigert werden. Wie genau sich dies realisieren lässt, erfuhren die Studierenden der Friedrich-Alexander-Universität Erlangen-Nürnberg am vergangenen Donnerstag in der Mastervorlesung „Versicherungs- und Risikotheorie“ am Lehrstuhl für Versicherungswirtschaft und Risikomanagement (Prof. Dr. Nadine Gatzert). Im Rahmen eines Gastvortrages referierten Herr Christopher Knocke, Manager bei zeb, und Herr René Kröpsch, Consultant bei zeb, zum Thema „In Data We Trust – Anwendungsfälle von Data Science zur Optimierung des Versicherungsgeschäfts“. Unter anderem zeigten sie anhand eines konkreten Anwendungsbeispiels, wie sich spezielle Verfahren des Machine Learning zur Vorhersage und anschließenden Reduktion des Stornoverhaltens von Versicherungsnehmern nutzen lassen.
Wir bedanken uns ganz herzlich bei den beiden Gastrednern für diese äußerst spannenden und anschaulichen Einblicke in die praktische Anwendung von Data Science im Versicherungswesen!",NA
NA,NA,Lehrstuhl für Versicherungswirtschaft und Risikomanagement,"Rückblick Forum V-Trends: Herr John-Paul Pieper zum Thema „Omnikanalvertrieb in der Versicherung –mit Kundenzentrierung zu mehr Wachstum: Paradigmenwechsel und Erfolgsfaktoren aus der Praxis“
Herzlichen Dank an Herrn John-Paul Pieper, Vorstand Direktvertrieb & Omnikanal der ERGO Beratung und Vertrieb AG, für den sehr interessanten und praxisorientierten Vortrag am vergangenen Mittwoch, 30. November 2022, im Rahmen der Veranstaltungsreihe Forum V-Trends! Herr Pieper zeigte dabei zunächst fünf zu beobachtende Paradigmenwechsel im Versicherungsvertrieb auf, wie beispielsweise die Entwicklung des Versicherungsvertriebs von Multichannel- und Omnichannel. Anschließend wurden fünf elementare Erfolgsfaktoren vorgestellt, die einen wirtschaftlichen, wirksamen und wachstumsorientierten Omnikanalvertrieb befähigen können. Zum Abschluss der Veranstaltung gab Herr Pieper zudem spannende Einblicke in seine sechs persönlichen Thesen zur zukünftigen Weiterentwicklung des Versicherungsvertriebs.
Forum V freute sich dabei sehr, im Rahmen der hybriden Forum V-Trends Veranstaltung erneut ca. 40 Teilnehmende vor Ort im Eppeleinsaal der Kaiserburg Nürnberg begrüßen zu dürfen und gleichzeitig die Veranstaltung auch via Zoom digital zur Verfügung zu stellen. An dieser Stelle möchten wir uns auch sehr herzlich bei allen Teilnehmenden für die angeregte Diskussion im Anschluss an den Vortrag bedanken, bei der eine Vielzahl spannender Fragen sowohl von den vor Ort als auch von den digital Teilnehmenden gestellt wurden. Die zukunftsorientierten Inhalte des Vortrags konnten im anschließenden Get-together mit kaltem Buffet und Getränken weiter diskutiert werden. Weitere Informationen und Eindrücke finden Sie hier.",NA
